timestamp,zone_id,gate_id,kpi_name,value
2026-06-23T02:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,20.7
2026-06-23T02:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,74.3
2026-06-23T02:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,19.1
2026-06-23T02:15:00+00:00,ZONE-AUD,GATE-01,people_count,383.0
2026-06-23T02:15:00+00:00,ZONE-AUD,GATE-01,density_index,1.24
2026-06-23T02:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,18.1
2026-06-23T02:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,81.1
2026-06-23T02:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,26.7
2026-06-23T02:30:00+00:00,ZONE-AUD,GATE-01,people_count,533.0
2026-06-23T02:30:00+00:00,ZONE-AUD,GATE-01,density_index,1.36
2026-06-23T02:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,24.0
2026-06-23T02:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,72.6
2026-06-23T02:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,24.4
2026-06-23T02:45:00+00:00,ZONE-AUD,GATE-01,people_count,489.0
2026-06-23T02:45:00+00:00,ZONE-AUD,GATE-01,density_index,1.82
2026-06-23T02:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,23.6
2026-06-23T02:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,81.3
2026-06-23T03:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,31.5
2026-06-23T03:00:00+00:00,ZONE-AUD,GATE-01,people_count,629.0
2026-06-23T03:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.18
2026-06-23T03:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,28.5
2026-06-23T03:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,71.8
2026-06-23T03:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,32.2
2026-06-23T03:15:00+00:00,ZONE-AUD,GATE-01,people_count,644.0
2026-06-23T03:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.4
2026-06-23T03:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,27.9
2026-06-23T03:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,68.0
2026-06-23T03:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,21.0
2026-06-23T03:30:00+00:00,ZONE-AUD,GATE-01,people_count,421.0
2026-06-23T03:30:00+00:00,ZONE-AUD,GATE-01,density_index,1.41
2026-06-23T03:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,20.9
2026-06-23T03:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,80.1
2026-06-23T03:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,27.6
2026-06-23T03:45:00+00:00,ZONE-AUD,GATE-01,people_count,553.0
2026-06-23T03:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.11
2026-06-23T03:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,23.8
2026-06-23T03:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,72.0
2026-06-23T04:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,30.7
2026-06-23T04:00:00+00:00,ZONE-AUD,GATE-01,people_count,614.0
2026-06-23T04:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.11
2026-06-23T04:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,29.2
2026-06-23T04:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,74.1
2026-06-23T04:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,36.3
2026-06-23T04:15:00+00:00,ZONE-AUD,GATE-01,people_count,725.0
2026-06-23T04:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.61
2026-06-23T04:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,33.2
2026-06-23T04:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,67.6
2026-06-23T04:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,31.3
2026-06-23T04:30:00+00:00,ZONE-AUD,GATE-01,people_count,625.0
2026-06-23T04:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.09
2026-06-23T04:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,30.8
2026-06-23T04:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,72.3
2026-06-23T04:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,31.4
2026-06-23T04:45:00+00:00,ZONE-AUD,GATE-01,people_count,627.0
2026-06-23T04:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.03
2026-06-23T04:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,30.9
2026-06-23T04:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,62.0
2026-06-23T05:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,35.1
2026-06-23T05:00:00+00:00,ZONE-AUD,GATE-01,people_count,701.0
2026-06-23T05:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.22
2026-06-23T05:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,33.6
2026-06-23T05:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,60.8
2026-06-23T05:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.1
2026-06-23T05:15:00+00:00,ZONE-AUD,GATE-01,people_count,662.0
2026-06-23T05:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.09
2026-06-23T05:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,32.4
2026-06-23T05:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,64.1
2026-06-23T05:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,28.8
2026-06-23T05:30:00+00:00,ZONE-AUD,GATE-01,people_count,577.0
2026-06-23T05:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.13
2026-06-23T05:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,24.9
2026-06-23T05:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,74.0
2026-06-23T05:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,43.2
2026-06-23T05:45:00+00:00,ZONE-AUD,GATE-01,people_count,864.0
2026-06-23T05:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.63
2026-06-23T05:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,40.5
2026-06-23T05:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,63.5
2026-06-23T06:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,34.4
2026-06-23T06:00:00+00:00,ZONE-AUD,GATE-01,people_count,688.0
2026-06-23T06:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.56
2026-06-23T06:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,33.9
2026-06-23T06:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,65.3
2026-06-23T06:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,38.5
2026-06-23T06:15:00+00:00,ZONE-AUD,GATE-01,people_count,771.0
2026-06-23T06:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.62
2026-06-23T06:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,37.5
2026-06-23T06:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,65.5
2026-06-23T06:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.0
2026-06-23T06:30:00+00:00,ZONE-AUD,GATE-01,people_count,659.0
2026-06-23T06:30:00+00:00,ZONE-AUD,GATE-01,density_index,1.7
2026-06-23T06:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,31.3
2026-06-23T06:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,73.8
2026-06-23T06:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,35.5
2026-06-23T06:45:00+00:00,ZONE-AUD,GATE-01,people_count,710.0
2026-06-23T06:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.42
2026-06-23T06:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,32.2
2026-06-23T06:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,68.5
2026-06-23T07:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,39.5
2026-06-23T07:00:00+00:00,ZONE-AUD,GATE-01,people_count,790.0
2026-06-23T07:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.63
2026-06-23T07:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,36.3
2026-06-23T07:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,63.8
2026-06-23T07:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,37.4
2026-06-23T07:15:00+00:00,ZONE-AUD,GATE-01,people_count,748.0
2026-06-23T07:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.23
2026-06-23T07:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,34.7
2026-06-23T07:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,65.2
2026-06-23T07:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,44.3
2026-06-23T07:30:00+00:00,ZONE-AUD,GATE-01,people_count,885.0
2026-06-23T07:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.75
2026-06-23T07:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,43.9
2026-06-23T07:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,57.6
2026-06-23T07:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,36.3
2026-06-23T07:45:00+00:00,ZONE-AUD,GATE-01,people_count,726.0
2026-06-23T07:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.65
2026-06-23T07:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,31.7
2026-06-23T07:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,68.7
2026-06-23T08:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,44.3
2026-06-23T08:00:00+00:00,ZONE-AUD,GATE-01,people_count,886.0
2026-06-23T08:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.96
2026-06-23T08:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,38.5
2026-06-23T08:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,57.2
2026-06-23T08:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,36.5
2026-06-23T08:15:00+00:00,ZONE-AUD,GATE-01,people_count,730.0
2026-06-23T08:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.4
2026-06-23T08:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,33.1
2026-06-23T08:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,66.3
2026-06-23T08:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,37.1
2026-06-23T08:30:00+00:00,ZONE-AUD,GATE-01,people_count,742.0
2026-06-23T08:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.61
2026-06-23T08:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,32.3
2026-06-23T08:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,60.6
2026-06-23T08:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,36.0
2026-06-23T08:45:00+00:00,ZONE-AUD,GATE-01,people_count,719.0
2026-06-23T08:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.42
2026-06-23T08:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,32.0
2026-06-23T08:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,67.2
2026-06-23T09:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,37.9
2026-06-23T09:00:00+00:00,ZONE-AUD,GATE-01,people_count,759.0
2026-06-23T09:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.38
2026-06-23T09:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,35.9
2026-06-23T09:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,69.5
2026-06-23T09:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,41.9
2026-06-23T09:15:00+00:00,ZONE-AUD,GATE-01,people_count,837.0
2026-06-23T09:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.88
2026-06-23T09:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,40.2
2026-06-23T09:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,62.2
2026-06-23T09:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.5
2026-06-23T09:30:00+00:00,ZONE-AUD,GATE-01,people_count,670.0
2026-06-23T09:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.28
2026-06-23T09:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,29.9
2026-06-23T09:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,67.3
2026-06-23T09:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,36.3
2026-06-23T09:45:00+00:00,ZONE-AUD,GATE-01,people_count,726.0
2026-06-23T09:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.2
2026-06-23T09:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,35.8
2026-06-23T09:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,67.6
2026-06-23T10:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,39.3
2026-06-23T10:00:00+00:00,ZONE-AUD,GATE-01,people_count,786.0
2026-06-23T10:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.37
2026-06-23T10:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,38.4
2026-06-23T10:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,60.9
2026-06-23T10:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,35.1
2026-06-23T10:15:00+00:00,ZONE-AUD,GATE-01,people_count,702.0
2026-06-23T10:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.08
2026-06-23T10:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,31.0
2026-06-23T10:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,68.1
2026-06-23T10:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,44.3
2026-06-23T10:30:00+00:00,ZONE-AUD,GATE-01,people_count,887.0
2026-06-23T10:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.84
2026-06-23T10:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,43.1
2026-06-23T10:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,58.7
2026-06-23T10:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,38.5
2026-06-23T10:45:00+00:00,ZONE-AUD,GATE-01,people_count,770.0
2026-06-23T10:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.89
2026-06-23T10:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,36.8
2026-06-23T10:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,66.3
2026-06-23T11:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,45.9
2026-06-23T11:00:00+00:00,ZONE-AUD,GATE-01,people_count,919.0
2026-06-23T11:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.82
2026-06-23T11:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,40.6
2026-06-23T11:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,62.4
2026-06-23T11:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,38.3
2026-06-23T11:15:00+00:00,ZONE-AUD,GATE-01,people_count,765.0
2026-06-23T11:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.52
2026-06-23T11:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,34.0
2026-06-23T11:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,60.8
2026-06-23T11:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,34.1
2026-06-23T11:30:00+00:00,ZONE-AUD,GATE-01,people_count,683.0
2026-06-23T11:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.3
2026-06-23T11:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,30.5
2026-06-23T11:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,66.3
2026-06-23T11:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,42.0
2026-06-23T11:45:00+00:00,ZONE-AUD,GATE-01,people_count,840.0
2026-06-23T11:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.79
2026-06-23T11:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,40.7
2026-06-23T11:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,62.5
2026-06-23T12:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,35.7
2026-06-23T12:00:00+00:00,ZONE-AUD,GATE-01,people_count,714.0
2026-06-23T12:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.53
2026-06-23T12:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,34.5
2026-06-23T12:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,64.9
2026-06-23T12:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.7
2026-06-23T12:15:00+00:00,ZONE-AUD,GATE-01,people_count,673.0
2026-06-23T12:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.11
2026-06-23T12:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,29.8
2026-06-23T12:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,74.2
2026-06-23T12:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.7
2026-06-23T12:30:00+00:00,ZONE-AUD,GATE-01,people_count,673.0
2026-06-23T12:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.29
2026-06-23T12:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,33.6
2026-06-23T12:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,68.6
2026-06-23T12:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,42.4
2026-06-23T12:45:00+00:00,ZONE-AUD,GATE-01,people_count,849.0
2026-06-23T12:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.77
2026-06-23T12:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,37.2
2026-06-23T12:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,60.6
2026-06-23T13:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,42.0
2026-06-23T13:00:00+00:00,ZONE-AUD,GATE-01,people_count,840.0
2026-06-23T13:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.57
2026-06-23T13:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,37.0
2026-06-23T13:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,65.0
2026-06-23T13:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,44.7
2026-06-23T13:15:00+00:00,ZONE-AUD,GATE-01,people_count,895.0
2026-06-23T13:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.71
2026-06-23T13:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,44.1
2026-06-23T13:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,57.1
2026-06-23T13:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,35.4
2026-06-23T13:30:00+00:00,ZONE-AUD,GATE-01,people_count,709.0
2026-06-23T13:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.6
2026-06-23T13:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,35.0
2026-06-23T13:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,66.6
2026-06-23T13:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,38.1
2026-06-23T13:45:00+00:00,ZONE-AUD,GATE-01,people_count,762.0
2026-06-23T13:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.82
2026-06-23T13:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,35.3
2026-06-23T13:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,59.1
2026-06-23T14:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,39.8
2026-06-23T14:00:00+00:00,ZONE-AUD,GATE-01,people_count,796.0
2026-06-23T14:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.93
2026-06-23T14:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,35.7
2026-06-23T14:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,61.6
2026-06-23T14:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,31.1
2026-06-23T14:15:00+00:00,ZONE-AUD,GATE-01,people_count,622.0
2026-06-23T14:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.25
2026-06-23T14:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,28.3
2026-06-23T14:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,73.9
2026-06-23T14:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,30.5
2026-06-23T14:30:00+00:00,ZONE-AUD,GATE-01,people_count,611.0
2026-06-23T14:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.19
2026-06-23T14:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,28.1
2026-06-23T14:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,66.5
2026-06-23T14:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,34.0
2026-06-23T14:45:00+00:00,ZONE-AUD,GATE-01,people_count,681.0
2026-06-23T14:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.5
2026-06-23T14:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,31.4
2026-06-23T14:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,69.8
2026-06-23T15:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,33.7
2026-06-23T15:00:00+00:00,ZONE-AUD,GATE-01,people_count,674.0
2026-06-23T15:00:00+00:00,ZONE-AUD,GATE-01,density_index,2.1
2026-06-23T15:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,32.0
2026-06-23T15:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,70.6
2026-06-23T15:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,37.6
2026-06-23T15:15:00+00:00,ZONE-AUD,GATE-01,people_count,753.0
2026-06-23T15:15:00+00:00,ZONE-AUD,GATE-01,density_index,2.4
2026-06-23T15:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,34.7
2026-06-23T15:15:00+00:00,ZONE-AUD,GATE-01,comfort_index,62.0
2026-06-23T15:30:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,34.6
2026-06-23T15:30:00+00:00,ZONE-AUD,GATE-01,people_count,691.0
2026-06-23T15:30:00+00:00,ZONE-AUD,GATE-01,density_index,2.25
2026-06-23T15:30:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,29.8
2026-06-23T15:30:00+00:00,ZONE-AUD,GATE-01,comfort_index,67.6
2026-06-23T15:45:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,31.3
2026-06-23T15:45:00+00:00,ZONE-AUD,GATE-01,people_count,626.0
2026-06-23T15:45:00+00:00,ZONE-AUD,GATE-01,density_index,2.38
2026-06-23T15:45:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,27.5
2026-06-23T15:45:00+00:00,ZONE-AUD,GATE-01,comfort_index,65.7
2026-06-23T16:00:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,27.7
2026-06-23T16:00:00+00:00,ZONE-AUD,GATE-01,people_count,553.0
2026-06-23T16:00:00+00:00,ZONE-AUD,GATE-01,density_index,1.75
2026-06-23T16:00:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,27.1
2026-06-23T16:00:00+00:00,ZONE-AUD,GATE-01,comfort_index,73.8
2026-06-23T16:15:00+00:00,ZONE-AUD,GATE-01,occupancy_pct,29.5
2026-06-23T16:15:00+00:00,ZONE-AUD,GATE-01,people_count,590.0
2026-06-23T16:15:00+00:00,ZONE-AUD,GATE-01,density_index,1.91
2026-06-23T16:15:00+00:00,ZONE-AUD,GATE-01,utilization_m2_pct,29.0
